"opeid","school","subsidized13","unsubsidized13","parent13","grad_plus13","grants13","perkins13","FSEOG13","FWS13","subsidized14","unsubsidized14","parent14","grad_plus14","grants14","perkins14","FSEOG14","FWS14","subsidized15","unsubsidized15","parent15","grad_plus15","grants15","perkins15","FSEOG15","FWS15","subsidized16","unsubsidized16","parent16","grad_plus16","grants16","perkins16","FSEOG16","FWS16","subsidized17","unsubsidized17","parent17","grad_plus17","grants17","perkins17","FSEOG17","FWS17"
"00398600","DESALES UNIVERSITY",5927840,10149441,3570621,230359,2505336,604662,12000,186750,6670561,11655906,4502430,293993,2489006,597354,120000,138500,5704305,12285724,4233868,999295,2337424,612121,127000,167250,5543106,13612457,4867958,1398369,2294194.9,526646,92167,175121,5589361,13638693,5324197,1570402,2386161.19,142000,199361,497935
"00398700","LA ROCHE COLLEGE",3189554,4712152,1698350,734904,1849909,152266,90450,177800,3374861,4823550,1819556,622805,1832118,162471,314000,188167,3062628,4420744,2172683,544169,1793514,177076,88571,181214,3069490,4578861,2426250,673265,1926094,172765,106916,179167,3171899,4614035,2298655,694565,2148352,100250,170667,172981
"00398800","NEUMANN UNIVERSITY",7385764,12691177,5030288,905488,6145507,286198,NA,135931,7594817,12520219,5030769,637312,4294475,286482,NA,148200,7398385,13542259,5868021,723665,4499385.22,317959,NA,147291,6124637,12592632,5681184,867519,3779514.68,281220,NA,86214,5846634,11941221,5471708,934058,3638324,NA,164224,223586
"00405800","GRATZ COLLEGE",10000,776860,0,39260,992,NA,NA,NA,13750,972989,0,12000,3190,NA,NA,NA,22000,811686,0,26000,1690,NA,NA,NA,11000,617880,0,32107,NA,NA,NA,NA,40501,614649,0,36917,77191,NA,NA,NA
"00445200","MONTGOMERY COUNTY COMMUNITY COLLEGE",12238126,16649562,29000,0,13990054,159312,NA,275320,5355142,6691958,35146,0,13713376,142730,NA,284107,8836537,11184741,74292,0,12551392.65,144412,NA,316361,7435953,9689279,47708,0,11900894.06,140758,NA,341799,7604992,9948492,101543,0,6901320.23,NA,312044,232277
"00488900","CAMBRIA ROWE BUSINESS COLLEGE",920382,1129237,133237,0,1142312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00489000","CENTRAL PENN COLLEGE",4695134,7738537,1094763,0,3024480,83083,NA,171042,4444383,7811262,1075282,0,3055437,83839,NA,160741,4213271,7086130,1159897,0,3148533,74506,NA,168620,4291080,7164244,1822913,0,2987157,77393,NA,168308,4041749,6606247,1856072,0,2718234,NA,163566,59092
"00489300","DUBOIS BUSINESS COLLEGE",954118,1151065,90764,0,951048,NA,NA,NA,783455,926759,51603,0,869758,NA,NA,NA,779513,858771,142000,0,777977,NA,NA,NA,559600,637921,136200,0,561893,NA,NA,NA,NA,NA,NA,NA,4344,NA,NA,NA
"00489400","ERIE BUSINESS CENTER",1320536,1173993,8937,0,1612011,10594,NA,26684,1157133,1025508,26969,0,1307383,NA,NA,25917,56993,33142,0,0,NA,NA,NA,23628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00489800","MCCANN SCHOOL OF BUSINESS & TECHNOLOGY",24386341,29771530,1118169,0,24094222,371856,NA,NA,21608501,27104132,1040639,0,22861137,246311,NA,NA,18297110,22897293,1052082,0,19070089,264459,NA,NA,13460486,17275533,968975,0,14065406,161084,NA,NA,13042633,16596093,692893,0,12056346,NA,NA,121217
"00489900","MERCY HOSPITAL SCHOOL OF NURSING",406267,506444,34205,0,270838,NA,NA,NA,261156,342581,42500,0,169158,NA,NA,NA,417358,614646,100932,0,221119.14,NA,NA,NA,151895,218047,23691,0,81674.19,NA,NA,NA,248967,423461,58847,0,120675.51,NA,NA,NA
"00490100","NEWPORT BUSINESS INSTITUTE",177862,272497,9540,0,203691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00490200","PENN COMMERCIAL BUSINESS/TECHNICAL SCHOOL",1114669,1331691,132230,0,1631261,14928,NA,44511,1112018,1273585,107116,0,1236230,28743,NA,40344,928118,1251748,146006,0,1016856,23905,NA,43386,707101,1178167,202331,0,903542,6124,NA,42651,589314,1012876,300353,0,801462,NA,46168,15942
"00491000","KAPLAN CAREER INSTITUTE",4962510,6739327,312860,0,6186471,91756,26876,198339,3822505,4796635,235010,0,5353770,62194,13101,135285,NA,NA,NA,NA,NA,41765,NA,145483,NA,NA,NA,NA,NA,8385,NA,90780,NA,NA,NA,NA,NA,NA,67945,8385
"00491400","NEWPORT BUSINESS INSTITUTE",154161,206806,0,0,239172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00531000","PITTSBURGH INSTITUTE OF AERONAUTICS",1299674,1217528,558577,0,921562,NA,NA,NA,1410130,1404708,614783,0,986579,NA,NA,NA,1422719,1419524,827126,0,1136986,NA,NA,NA,1220659,1138261,763760,0,994482.55,NA,NA,NA,1287132,1196339,884884,0,1100483.77,NA,NA,NA
"00533000","FAYETTE COUNTY CAREER & TECHNICAL INSTITUTE",274905,274973,0,0,428754,NA,NA,NA,239465,195080,3530,0,289284,NA,NA,NA,278884,314267,0,0,281822,NA,NA,NA,283148,403865,3500,0,286968.4,NA,NA,NA,272930,332109,10200,0,353685,NA,NA,NA
"00533500","CENTRAL PENNSYLVANIA INSTITUTE OF SCIENCE AND TECHNOLOGY",611533,729729,45609,0,596743,NA,NA,NA,564223,696113,80074,0,667229,NA,NA,NA,491863,597482,34494,0,625703,NA,NA,NA,523324,731132,41640,0,627269,NA,NA,NA,434620,842200,62657,0,632162,NA,NA,NA
"00653400","CITIZENS SCHOOL OF NURSING",540406,635902,80354,0,383728,NA,NA,12537,533216,640420,79225,0,359990,NA,NA,10464,542944,620680,116630,0,325223.5,NA,NA,8230,538869,653349,126815,0,318891.5,NA,NA,13839,428148,585291,118790,0,309220.93,NA,10107,NA
"00653700","CONEMAUGH MEMORIAL MEDICAL CENTER",477482,590686,53225,0,336182,NA,NA,NA,362896,419965,27664,0,219407,NA,NA,NA,843242,980894,154322,0,392394,NA,NA,NA,505967,611249,116834,0,261186,NA,NA,NA,489425,648876,104779,0,258456,NA,NA,NA
"00655100","ST MARGARET MEMORIAL HOSPITAL SCHOOL OF NURSING",348369,463666,4000,0,325487,NA,NA,NA,307232,345264,20000,0,313937,NA,NA,NA,537731,759910,26520,0,389518.5,NA,NA,NA,169628,240405,9500,0,121449,NA,NA,NA,178343,260553,46907,0,127090.89,NA,NA,NA
"00656000","OHIO VALLEY GENERAL HOSPITAL SCHOOL OF NURSING",42250,43297,6667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00656500","READING HOSPITAL SCHOOL OF HEALTH SCIENCES",1164634,1522652,135408,0,794847,NA,NA,NA,791110,1093103,79350,0,529166,NA,NA,NA,687124,941441,88615,0,530629.86,NA,NA,NA,594702,799513,105639,0,472616,NA,NA,NA,664612,840531,85965,0,477407,NA,NA,NA
"00657400","ST. LUKE'S HOSPITAL OF BETHLEHEM, PA",264965,427206,6661,0,189315,NA,NA,NA,393680,589122,17200,0,202329,NA,NA,NA,389796,572252,7000,0,291445,NA,NA,NA,372856,574609,11000,0,221869.73,NA,NA,NA,329176,587983,18900,0,150741,NA,NA,NA
"00657600","HERITAGE VALLEY HEALTH SYSTEM",214201,279792,21962,0,147362,NA,NA,7200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00657700","UPMC SHADYSIDE",647309,869477,26766,0,309342,NA,NA,NA,638136,868195,26600,0,271928,NA,NA,NA,826103,1163193,87246,0,350648.36,NA,NA,NA,589218,892114,175613,0,265040.27,NA,NA,NA,571649,935010,215664,0,290244.5,NA,NA,NA
"00658200","WASHINGTON HOSPITAL (THE)",316614,477115,96409,0,226405,NA,NA,NA,199349,335566,21031,0,159607,NA,NA,NA,119455,212827,16345,0,87201.39,NA,NA,NA,144418,247278,29161,0,99209,NA,NA,NA,194781,332692,0,0,86179,NA,NA,NA
"00658300","WESTERN PENNSYLVANIA HOSPITAL SCHOOL OF NURSING",181177,254465,54300,0,130707,NA,NA,NA,229962,294356,81225,0,131547,NA,NA,NA,350252,451942,212052,0,185229.5,NA,NA,NA,201718,274310,106689,0,118485.25,NA,NA,NA,267236,343836,42731,0,179413.27,NA,NA,NA
"00680700","COMMUNITY COLLEGE OF BEAVER COUNTY",2847904,3582402,520748,0,4020397,103797,NA,119168,2688622,3459632,429659,0,3913488,56853,NA,92973,2448993,3130399,389582,0,3462831,67255,NA,70179,2247203,3036125,339259,0,3282322,47957,NA,84804,2304741,3110987,512755,0,3394336,NA,75741,41420
"00681000","LEHIGH CARBON COMMUNITY COLLEGE",5307682,5804257,83910,0,9651493,104748,42248,116782,5109191,5710941,65512,0,8961803,79869,NA,126317,4392778,5195356,65854,0,8758376.39,89904,NA,129996,3875425,4978593,63484,0,8220982.78,104255,NA,126900,4354593,5660135,51560,0,8950934.87,NA,130240,103324
"00681100","LUZERNE COUNTY COMMUNITY COLLEGE",2869404,2021425,49752,0,10887939,119692,NA,240027,5290980,7027988,77104,0,10826552,121316,NA,186437,5324183,3953065,102287,0,10032513,109255,NA,156404,4913975,3312431,174106,0,9324058,106611,NA,144463,6933495,5127335,155903,0,8833267,NA,145527,135556
"00708700","ABINGTON MEMORIAL HOSPITAL DIXON SCHOOL OF NURSING",675440,668049,24890,0,341731,NA,NA,NA,758357,731005,50447,0,414067,NA,NA,NA,478619,482789,43697,0,287039,NA,NA,NA,776274,834780,45770,0,471531,NA,NA,NA,196191,240540,9159,0,119746,NA,NA,NA
"00709100","EVEREST INSTITUTE",1824977,2623157,10946,0,2422008,52202,NA,141692,1654655,2411768,32883,0,2445865,64345,NA,135432,607446,780722,7248,0,1139833,67274,NA,89400,21553,15560,1160,0,22408.44,24599,NA,16200,NA,NA,NA,NA,NA,NA,NA,NA
"00711000","DELAWARE COUNTY COMMUNITY COLLEGE",12934627,10998245,251242,0,20067022,339054,NA,158103,10872359,11683042,253267,0,19456023,341523,NA,178309,9979234,11500389,178486,0,17322050.5,361044,NA,358808,10355686,12145367,380031,0,16486177.67,377377,NA,329359,9199070,10516795,293557,0,15354861.02,NA,329365,366818
"00719100","NORTHAMPTON COUNTY AREA COMMUNITY COLLEGE",7326039,9139532,441014,0,17345298,295486,4000,291647,7751391,9717879,642612,0,17770961,324517,8500,335698,4528673,5512664,343324,0,17787365.62,347085,3000,316334,8442493,11071868,1369410,0,16626794.54,340771,3000,330279,11918597,16240189,2205981,0,16469229.18,NA,351027,373972
"00743000","ANTONELLI INSTITUTE",548173,518817,1054757,0,384945,15901,108250,30403,556198,459422,1141845,0,381606,17993,106200,29342,502616,377680,1369197,0,369923,18826,66725,29872,500600,339485,1640252,0,332217,21933,66600,29872,419613,262530,1312120,0,238949,35650,32221,12095
"00743600","KAPLAN CAREER INSTITUTE",2052383,2326098,89966,0,2345334,75299,NA,130088,1778936,1981088,126725,0,2177790,37623,NA,115457,NA,NA,NA,NA,NA,44399,NA,124443,NA,NA,NA,NA,NA,8500,NA,109520,NA,NA,NA,NA,NA,NA,127457,29614
"00743700","PITTSBURGH TECHNICAL INSTITUTE",7614977,8163313,4196465,0,6145387,150714,NA,197267,7370534,8286744,4230754,0,6235061,136176,NA,129167,7714590,8188568,5371463,0,6675790,123653,NA,185733,NA,NA,NA,NA,NA,132385,NA,184124,NA,NA,NA,NA,NA,NA,226867,164145
"00746900","HUSSIAN COLLEGE",324865,228052,68940,0,250942,4894,NA,11534,313147,201182,39900,0,257522,4715,NA,11400,392989,319422,430405,0,297588,9120,NA,13333,423927,384625,845297,0,322003,9027,NA,12347,585235,515613,1609283,0,451308,NA,22010,13484
"00747000","ART INSTITUTE OF PITTSBURGH (THE)",49094238,65110379,9338894,0,33315901,586001,492040,2288448,40412547,56107970,6450794,0,32424376,603478,576544,2042063,32183248,45908331,5654676,0,29080201.84,644650,584222,1837453,23185926,32161014,5411566,0,19722051.01,621781,54288,1822377,13342859,18662351,3014304,0,11837092,NA,1626211,496164
"00752900","CHESTER COUNTY INTERMEDIATE UNIT PRACTICAL NURSING PROGRAM",396476,592878,22367,0,332175,NA,NA,NA,438869,678641,12546,0,436581,NA,NA,NA,400116,610343,42953,0,393055,NA,NA,NA,317395,466174,33600,0,357851,NA,NA,NA,334263,521267,16320,0,400675.14,NA,NA,NA
"00775900","LINCOLN TECHNICAL INSTITUTE",1825447,2215941,282287,0,NA,14060,NA,73500,NA,NA,NA,NA,NA,9403,NA,45000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00777900","LANSDALE SCHOOL OF BUSINESS",1152487,842834,2762,0,1255487,NA,NA,NA,1089049,671620,17068,0,1072283,NA,NA,NA,893921,638050,40172,0,885216.7,NA,NA,NA,842805,469693,19047,0,731253,NA,NA,NA,704785,451449,10750,0,660914,NA,NA,NA
"00778000","NEW CASTLE SCHOOL OF TRADES",2359244,2081088,191852,0,3629523,NA,NA,53065,2141684,1840609,306116,0,3089935,NA,NA,23825,1867483,1462409,272283,0,3147298,NA,NA,52453,1508617,1208543,288126,0,2641295.98,NA,NA,55212,1472914,1293548,212325,0,3394025,NA,53666,NA
"00778100","KAPLAN CAREER INSTITUTE",1660541,2131906,254190,0,2096382,34527,NA,79829,1099569,1258409,257590,0,1540681,35786,NA,57845,NA,NA,NA,NA,NA,23312,NA,56285,NA,NA,NA,NA,NA,11041,NA,66155,NA,NA,NA,NA,NA,NA,53604,19366
"00783900","TRIANGLE TECH",1111822,1464344,311586,0,1326371,80325,3911,119200,961997,1187752,349652,0,1146974,49089,3574,134400,715574,914494,159715,0,969096.72,51815,NA,140400,566458,747944,208230,0,784094.55,60988,NA,152000,572910,673769,371996,0,718467.58,NA,117200,51643
"00791600","FRANKLIN COUNTY CAREER AND TECHNOLOGY CENTER",179361,247706,13750,0,191158,NA,NA,NA,184299,248942,5000,0,172859,NA,NA,NA,234358,275065,24950,0,202259.23,NA,NA,NA,200953,253870,26261,0,175693,NA,NA,NA,155684,259209,13700,0,154584,NA,NA,NA
"00820000","JAMESON MEMORIAL HOSPITAL SCHOOL OF NURSING",174170,235186,0,0,194064,NA,NA,NA,199763,236831,1500,0,210352,NA,NA,NA,161365,230893,8500,0,171524,NA,NA,NA,94618,144899,19007,0,101760,NA,NA,NA,60902,87598,19506,0,51146.24,NA,NA,NA
"00835000","ART INSTITUTE OF PHILADELPHIA (THE)",10298389,13228938,7117686,0,NA,208612,552818,519775,NA,NA,NA,NA,NA,137709,364942,407988,NA,NA,NA,NA,NA,112658,182698,383987,NA,NA,NA,NA,NA,116220,36681,263669,NA,NA,NA,NA,NA,NA,278892,74604
"00844100","ANTHEM INSTITUTE",2884478,4539382,247186,0,2946265,NA,NA,NA,2424635,3548429,105576,0,3126405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00856800","VET TECH INSTITUTE",1344197,1551369,960135,0,848984,26245,NA,36569,1389947,1456020,809677,0,922462,25861,NA,27632,1269675,1225991,843648,0,991476.18,33702,NA,30591,1067173,1043491,1157671,0,857104.97,27798,NA,34350,1095544,1165588,1277659,0,882642.73,NA,35220,30363
"00865300","JEFFERSON COUNTY DUBOIS AREA VOCATIONAL TECHL SCHOOL PRACTICAL NU",135510,223530,5000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00895500","SALON PROFESSIONAL ACADEMY (THE)",100134,77356,25979,0,92028,NA,NA,10063,114062,119045,47321,0,103370,NA,NA,8517,151264,198872,60186,0,143089,NA,NA,10063,136118,173796,31228,0,170668.96,NA,NA,10063,203389,192925,166623,0,234582.24,NA,10663,NA
"00918600","DEAN INSTITUTE OF TECHNOLOGY",399152,558907,36963,0,498751,NA,NA,12611,363694,512837,27646,0,513831,NA,NA,10704,247690,312944,20416,0,384939,NA,NA,12130,246503,341924,12362,0,376881,NA,NA,13628,222417,305470,17545,0,305175,NA,12131,NA
"00944900","PENNCO TECH",1735148,2211557,372959,0,2052304,NA,1615,55017,1800783,2441382,458750,0,2286812,NA,15204,46790,1199155,1679570,355472,0,1697912.38,NA,25436,47630,1116633,1474555,507075,0,1479229.93,NA,7427,48421,913415,1277939,409736,0,1334639.52,14498,45340,NA
"00966400","EMPIRE BEAUTY SCHOOL",2049822,2399298,258590,0,6839348,NA,NA,NA,4534295,5363422,772379,0,5877462,NA,NA,NA,4101940,4908813,763048,0,5194968.29,NA,NA,NA,3303020,4038652,1002493,0,4976243.38,NA,NA,NA,3212338,4505600,1143135,0,4676530.13,NA,NA,NA
"00966500","EMPIRE BEAUTY SCHOOL",403876,510487,56289,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00966600","EMPIRE BEAUTY SCHOOL",785930,955179,148750,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00972100","BRADFORD SCHOOL",1603307,1541755,938276,0,1489934,NA,732129,79007,1252603,1148746,1109943,0,1491657,NA,601811,66478,1279899,1087911,1408994,0,1486271.17,NA,396695,73863,1043672,900781,1382618,0,1241170.25,NA,382745,74414,1189897,1027914,1217779,0,1288217.78,310262,80697,NA
"00972300","ARIA HEALTH SCHOOL OF NURSING",743494,1056602,52340,0,411144,11544,NA,12005,745534,1132847,56938,0,452631,11778,NA,9027,753136,1122904,137241,0,486709,11193,NA,13609,797995,1212589,238705,0,483975,17047,NA,14861,744247,1146191,236528,0,417879,NA,17849,9749
"00978300","EMPIRE BEAUTY SCHOOL",1238553,1464834,148449,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00986300","PENNSYLVANIA COLLEGE OF HEALTH SCIENCES",2903848,3821075,507375,0,1628314,NA,NA,37993,3380780,4210481,741694,0,1629212,NA,NA,35000,3190153,4101837,961475,0,1429865,NA,NA,46666,2890627,3964396,1070174,0,1321162,NA,NA,53333,2892031,4121228,1172158,7244,1384392,NA,60000,NA
"01000600","GREATER JOHNSTOWN AREA VOCATIONAL TECHNICAL SCHOOL",570736,597977,37068,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01005500","CRAWFORD COUNTY CAREER & TECHNICAL CENTER",146915,166984,5491,0,96898,NA,NA,NA,146132,141392,0,0,104126,NA,NA,NA,76793,200105,10080,0,93889,NA,NA,NA,96810,165166,15104,0,92141.5,NA,NA,NA,83610,155915,6626,0,95137.5,NA,NA,NA
"01017600","WESTMORELAND COUNTY COMMUNITY COLLEGE",4103410,5700631,115388,0,10882138,238959,NA,116800,5122527,7093401,129212,0,10017795,145823,NA,252800,5197416,6479601,105283,0,9087528,180458,NA,164150,5736143,7203061,313208,0,11167532.39,131286,NA,158335,3198714,3902822,170405,0,3779478.85,NA,180729,64874
"01038800","READING AREA COMMUNITY COLLEGE",8204094,9494613,51369,0,10825678,463552,NA,198531,5108681,5884471,62349,0,5990236,428528,NA,173594,6059123,6576817,76940,0,9320416.64,451121,NA,186188,5376194,5711298,45505,0,12048110.76,472620,NA,205766,5457866,5801513,39730,0,5670382.37,NA,209667,456561
"01054100","EMPIRE BEAUTY SCHOOL",677357,831489,112152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01054200","EMPIRE BEAUTY SCHOOL",1924090,2408730,304556,0,6800250,NA,NA,NA,4973174,6106169,894616,0,6187341,NA,NA,NA,4581784,5868671,910509,0,5742293.16,NA,NA,NA,4065081,5166999,1230290,0,5576734.82,NA,NA,NA,3525170,4981800,1303640,0,4975112.13,NA,NA,NA
"01054300","EMPIRE BEAUTY SCHOOL",479413,601501,53250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01081400","PITTSBURGH INSTITUTE OF MORTUARY SCIENCE",516397,768234,29806,0,247543,NA,NA,11571,664241,874641,205604,0,376025,NA,NA,11320,627956,854239,138531,0,285979.76,NA,NA,12324,591721,818583,167386,0,218897.86,NA,NA,9735,659779,910286,249210,0,289718.25,NA,11998,NA
"01086000","GREATER ALTOONA CAREER & TECHNOLOGY CENTER",525326,616582,52536,0,660016,NA,NA,NA,530882,629383,55557,0,595801,NA,NA,NA,493437,681413,76929,0,629637,NA,NA,NA,377104,598980,73405,0,518016,NA,NA,NA,344967,475011,67231,0,516606.03,NA,NA,NA
"01096300","GREENE COUNTY CAREER & TECHNOLOGY CENTER",134771,204562,32850,0,60490,NA,NA,NA,170401,266729,40689,0,112931,NA,NA,NA,89224,154999,27621,0,36732,NA,NA,NA,74579,142036,22740,0,94813,NA,NA,NA,58636,231025,6581,0,51111,NA,NA,NA
"01097000","EMPIRE BEAUTY SCHOOL",130698,155862,45479,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01099800","PENNSYLVANIA INSTITUTE OF TECHNOLOGY",2385959,2938388,153340,0,3436113,86705,NA,64072,2328025,2694148,203420,0,3077594,29170,NA,65272,2273542,2359707,159444,0,3085768,56822,NA,62651,2085439,2255821,190600,0,2580554,47661,NA,59470,1669798,2038375,221350,0,1666949.47,NA,56021,55362
"01102000","EMPIRE BEAUTY SCHOOL",873787,1005338,98877,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01102100","EMPIRE BEAUTY SCHOOL",699679,869517,132331,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01162100","AUTOMOTIVE TRAINING CENTER",2403549,2602431,714919,0,2186287,NA,NA,NA,2377692,2465601,660456,0,2063572,NA,NA,NA,2382446,2417913,960663,0,2297725,NA,NA,NA,2311606,2314808,1090631,0,1972423,NA,NA,NA,2198312,2069969,1029514,0,2222559.28,NA,NA,NA
